AllTrace
Swept SA
A.27.05,N9030B
550 B1X B1Y B25 B40 DP2 DP4 EP1 FS1 FS2 FSA LFE MPB NF2 NUL P50 PFR RTL RTS RT1 ESC FT1 RCL ,01
Segment,0
Number of Points,1001
Sweep Time,0.015
Start Frequency,1000000000
Stop Frequency,10000000000
Average Count,0
Average Type,LogPower(Video)
RBW,6000000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,6000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold,Maxhold,Maxhold,Clearwrite,Clearwrite,Clearwrite
3259000000,99.7893436738839,99.7981627771248,99.8187411615243,-893.01029995664,-893.01029995664,-893.01029995664
3268000000,99.7776562230172,99.7908851162972,99.8526197926583,-893.01029995664,-893.01029995664,-893.01029995664
3277000000,99.7718481743111,99.7777275764718,99.8401970588936,-893.01029995664,-893.01029995664,-893.01029995664
3286000000,99.7963741214242,99.8110726268258,99.832385817286,-893.01029995664,-893.01029995664,-893.01029995664
3295000000,99.800243959681,99.8186174490609,99.8289066412606,-893.01029995664,-893.01029995664,-893.01029995664
3304000000,99.8055838868966,99.8144029901375,99.8673185632576,-893.01029995664,-893.01029995664,-893.01029995664
3313000000,99.8043096058907,99.8153336041512,99.8645741932931,-893.01029995664,-893.01029995664,-893.01029995664
3322000000,99.7908354461922,99.8400760353341,99.8584495247139,-893.01029995664,-893.01029995664,-893.01029995664
3331000000,99.8084391482796,99.829017532679,99.846655739161,-893.01029995664,-893.01029995664,-893.01029995664
3340000000,99.8120791510262,99.812813957087,99.8738138273873,-893.01029995664,-893.01029995664,-893.01029995664
3349000000,99.7980809472909,99.8098397516121,99.8693695329537,-893.01029995664,-893.01029995664,-893.01029995664
3358000000,99.8369978398385,99.8487566441597,99.8693350285592,-893.01029995664,-893.01029995664,-893.01029995664
3367000000,99.8219310440316,99.8278104461922,99.8483888305916,-893.01029995664,-893.01029995664,-893.01029995664
3376000000,99.8037090167489,99.8037090167489,99.8654432162728,-893.01029995664,-893.01029995664,-893.01029995664
3385000000,99.7707875303902,99.7825468115487,99.8501608900704,-893.01029995664,-893.01029995664,-893.01029995664
3394000000,99.7930313348641,99.8033200502266,99.819488644587,-893.01029995664,-893.01029995664,-893.01029995664
3403000000,99.7711409993233,99.7711409993233,99.8027433819832,-893.01029995664,-893.01029995664,-893.01029995664
3412000000,99.747781051661,99.747781051661,99.809515728022,-893.01029995664,-893.01029995664,-893.01029995664
3421000000,99.7200113139596,99.7369147143807,99.7905650935616,-893.01029995664,-893.01029995664,-893.01029995664
3430000000,99.7464365034737,99.7655452757515,99.7846535711922,-893.01029995664,-893.01029995664,-893.01029995664
3439000000,99.7383200860848,99.7544886804451,99.7735969758858,-893.01029995664,-893.01029995664,-893.01029995664
3448000000,99.7277260228219,99.7475691243233,99.7828460141243,-893.01029995664,-893.01029995664,-893.01029995664
3457000000,99.7295125595345,99.7471507660164,99.7883075348153,-893.01029995664,-893.01029995664,-893.01029995664
3466000000,99.7379133044686,99.7599617778267,99.78935878863,-893.01029995664,-893.01029995664,-893.01029995664
3475000000,99.7264709479012,99.7470493323006,99.785265923182,-893.01029995664,-893.01029995664,-893.01029995664
3484000000,99.7201731874337,99.7429564668526,99.772353954493,-893.01029995664,-893.01029995664,-893.01029995664
3493000000,99.7131406209053,99.7344538113656,99.7601767918648,-893.01029995664,-893.01029995664,-893.01029995664
3502000000,99.7057604400887,99.7292785255684,99.753531417109,-893.01029995664,-893.01029995664,-893.01029995664
3511000000,99.6998613154854,99.728523997065,99.7696802890267,-893.01029995664,-893.01029995664,-893.01029995664
3520000000,99.7101312620797,99.7277699453988,99.7777453406014,-893.01029995664,-893.01029995664,-893.01029995664
3529000000,99.7143901994576,99.7437872102608,99.7643655946602,-893.01029995664,-893.01029995664,-893.01029995664
3538000000,99.7209889767708,99.7533261654915,99.7562658665719,-893.01029995664,-893.01029995664,-893.01029995664
3547000000,99.6592078750863,99.7055087631478,99.7760625427498,-893.01029995664,-893.01029995664,-893.01029995664
3556000000,99.6920470012154,99.7045406115975,99.7802394641366,-893.01029995664,-893.01029995664,-893.01029995664
3565000000,99.696223445765,99.7168018301644,99.7638375242867,-893.01029995664,-893.01029995664,-893.01029995664
3574000000,99.712159171473,99.747436061274,99.738616958033,-893.01029995664,-893.01029995664,-893.01029995664
3583000000,99.6546009396615,99.6898778294625,99.7464683865609,-893.01029995664,-893.01029995664,-893.01029995664
3592000000,99.6793557686104,99.6969944519295,99.7675482315316,-893.01029995664,-893.01029995664,-893.01029995664
3601000000,99.6931161632027,99.7342724551644,99.7313327540841,-893.01029995664,-893.01029995664,-893.01029995664
3610000000,99.7104537901558,99.7207425055184,99.7178028044381,-893.01029995664,-893.01029995664,-893.01029995664
3619000000,99.7151681070198,99.6887103204598,99.7923365716805,-893.01029995664,-893.01029995664,-893.01029995664
3628000000,99.7789673161568,99.6995939564766,99.8370270085396,-893.01029995664,-893.01029995664,-893.01029995664
3637000000,99.7464892883553,99.8067543525948,99.8214528579964,-893.01029995664,-893.01029995664,-893.01029995664
3646000000,99.808208056971,99.8236418452706,99.8317261424508,-893.01029995664,-893.01029995664,-893.01029995664
3655000000,99.8022335920968,99.8125227842965,99.8536790762581,-893.01029995664,-893.01029995664,-893.01029995664
3664000000,99.7520849328866,99.7697231393685,99.8042652231087,-893.01029995664,-893.01029995664,-893.01029995664
3673000000,99.7427025128426,99.7566662121834,99.7963528920235,-893.01029995664,-893.01029995664,-893.01029995664
3682000000,99.7296451088204,99.735524510981,99.7796209808602,-893.01029995664,-893.01029995664,-893.01029995664
3691000000,99.7163960162606,99.745793503901,99.8104678813424,-893.01029995664,-893.01029995664,-893.01029995664
3700000000,99.7831644903817,99.8008026968636,99.8537182699837,-893.01029995664,-893.01029995664,-893.01029995664
3709000000,99.7793787080635,99.7029450494637,99.7382219392647,-893.01029995664,-893.01029995664,-893.01029995664
3718000000,99.7726374890389,99.6866499211373,99.7748423840584,-893.01029995664,-893.01029995664,-893.01029995664
3727000000,99.7310771438851,99.7810530159249,99.8310288879647,-893.01029995664,-893.01029995664,-893.01029995664
3736000000,99.793143049952,99.8026974360909,99.8725164096322,-893.01029995664,-893.01029995664,-893.01029995664
3745000000,99.7806125509896,99.7100587713875,99.7512150633492,-893.01029995664,-893.01029995664,-893.01029995664
3754000000,99.7931431825509,99.7343486841073,99.7843240793099,-893.01029995664,-893.01029995664,-893.01029995664
3763000000,99.7591111424508,99.7943880322518,99.8443639042916,-893.01029995664,-893.01029995664,-893.01029995664
3772000000,99.8154306839241,99.8301296661629,99.8668761680855,-893.01029995664,-893.01029995664,-893.01029995664
3781000000,99.8688105243172,99.883509506556,99.9070275920357,-893.01029995664,-893.01029995664,-893.01029995664
3790000000,99.9061209524788,99.9127356375374,99.9553615416207,-893.01029995664,-893.01029995664,-893.01029995664
3799000000,99.8835706743111,99.8865103753914,99.9217872651925,-893.01029995664,-893.01029995664,-893.01029995664
3808000000,99.8558758000435,99.8999717930855,99.911731074244,-893.01029995664,-893.01029995664,-893.01029995664
3817000000,99.8596326278939,99.8713919090523,99.8875605034127,-893.01029995664,-893.01029995664,-893.01029995664
3826000000,99.8272270793404,99.8301667804207,99.8536848659005,-893.01029995664,-893.01029995664,-893.01029995664
3835000000,99.8242190184273,99.8242190184273,99.865375310389,-893.01029995664,-893.01029995664,-893.01029995664
3844000000,99.8132549295296,99.8808694848885,99.8955679902901,-893.01029995664,-893.01029995664,-893.01029995664
3853000000,99.8377870755257,99.8546904759469,99.8524860577645,-893.01029995664,-893.01029995664,-893.01029995664
3862000000,99.8071987533822,99.803524246241,99.8233673477425,-893.01029995664,-893.01029995664,-893.01029995664
3871000000,99.75095277743,99.7700615497078,99.8450246425118,-893.01029995664,-893.01029995664,-893.01029995664
3880000000,99.7143811026253,99.7812603750863,99.795959357325,-893.01029995664,-893.01029995664,-893.01029995664
3889000000,99.7090126977791,99.7281209932198,99.7501689897408,-893.01029995664,-893.01029995664,-893.01029995664
3898000000,99.7281055623116,99.7405996495309,99.7722015553536,-893.01029995664,-893.01029995664,-893.01029995664
3907000000,99.7369097114815,99.7574876190438,99.7934997917428,-893.01029995664,-893.01029995664,-893.01029995664
3916000000,99.7379700252022,99.7666327067818,99.7857410022225,-893.01029995664,-893.01029995664,-893.01029995664
3925000000,99.7358922735848,99.7204584852852,99.7733740584054,-893.01029995664,-893.01029995664,-893.01029995664
3934000000,99.677223964869,99.6860430681099,99.7448380433907,-893.01029995664,-893.01029995664,-893.01029995664
3943000000,99.6545511395516,99.6508766324105,99.7265750081124,-893.01029995664,-893.01029995664,-893.01029995664
3952000000,99.6303982116952,99.6891931869759,99.701686797358,-893.01029995664,-893.01029995664,-893.01029995664
3961000000,99.6709196612801,99.6518108890023,99.7179553554024,-893.01029995664,-893.01029995664,-893.01029995664
3970000000,99.7270398848214,99.7534976713814,99.8034735434212,-893.01029995664,-893.01029995664,-893.01029995664
3979000000,99.8206752717843,99.8206752717843,99.8735908449044,-893.01029995664,-893.01029995664,-893.01029995664
3988000000,99.8785245068612,99.918945992762,99.9307047970833,-893.01029995664,-893.01029995664,-893.01029995664
3997000000,99.711643727137,99.7064991310372,99.8093905761971,-893.01029995664,-893.01029995664,-893.01029995664
4006000000,99.7233527682747,99.7424610637154,99.7939065478768,-893.01029995664,-893.01029995664,-893.01029995664
4015000000,99.7798864096322,99.798259899012,99.8504401892342,-893.01029995664,-893.01029995664,-893.01029995664
4024000000,99.7899556077828,99.8075938142647,99.8222927965035,-893.01029995664,-893.01029995664,-893.01029995664
4033000000,99.7713621243538,99.7713621243538,99.7853258236947,-893.01029995664,-893.01029995664,-893.01029995664
4042000000,99.7410217575326,99.7461663536324,99.810105925013,-893.01029995664,-893.01029995664,-893.01029995664
4051000000,99.6849712848153,99.6959957599129,99.7761034488167,-893.01029995664,-893.01029995664,-893.01029995664
4060000000,99.7097642607369,99.736222047297,99.7193181700387,-893.01029995664,-893.01029995664,-893.01029995664
4069000000,99.6616874589791,99.6440492524972,99.6763864412179,-893.01029995664,-893.01029995664,-893.01029995664
4078000000,99.5941776356759,99.611816318995,99.7073577961983,-893.01029995664,-893.01029995664,-893.01029995664
4087000000,99.6060411720528,99.6244146614327,99.6692454605355,-893.01029995664,-893.01029995664,-893.01029995664
4096000000,99.6035786128487,99.6241569972481,99.6006389117684,-893.01029995664,-893.01029995664,-893.01029995664
4105000000,99.5373285933175,99.5226296110787,99.5461476965584,-893.01029995664,-893.01029995664,-893.01029995664
4114000000,99.4747931352486,99.4586245408883,99.5460821977486,-893.01029995664,-893.01029995664,-893.01029995664
4123000000,99.4514117299141,99.4411225377144,99.5131464062752,-893.01029995664,-893.01029995664,-893.01029995664
4132000000,99.4464033371224,99.4758008247628,99.4721263176217,-893.01029995664,-893.01029995664,-893.01029995664
4141000000,99.4306947185006,99.4365741206612,99.4578873111214,-893.01029995664,-893.01029995664,-893.01029995664
4150000000,99.4383825918831,99.4641055723824,99.5162858626046,-893.01029995664,-893.01029995664,-893.01029995664
4159000000,99.4284322587838,99.4637091485848,99.4931066362252,-893.01029995664,-893.01029995664,-893.01029995664
4168000000,99.4479194676461,99.4802566563668,99.5023046528878,-893.01029995664,-893.01029995664,-893.01029995664
4177000000,99.4425777656807,99.4646257622017,99.5182761413826,-893.01029995664,-893.01029995664,-893.01029995664
4186000000,99.435031645533,99.4556095530953,99.5077903201546,-893.01029995664,-893.01029995664,-893.01029995664
4195000000,99.4523058531441,99.4993420241036,99.5147758124032,-893.01029995664,-893.01029995664,-893.01029995664
4204000000,99.4990915124764,99.5328987901558,99.5240796869149,-893.01029995664,-893.01029995664,-893.01029995664
4213000000,99.4906565678658,99.5163795483651,99.556801034266,-893.01029995664,-893.01029995664,-893.01029995664
4222000000,99.523143311335,99.5503359039559,99.6076612671151,-893.01029995664,-893.01029995664,-893.01029995664
4231000000,99.5651844409432,99.5975216296639,99.6291240123238,-893.01029995664,-893.01029995664,-893.01029995664
4240000000,99.5981141661324,99.6186920736947,99.6098729704537,-893.01029995664,-893.01029995664,-893.01029995664
4249000000,99.5313620370736,99.5490007203927,99.587217311274,-893.01029995664,-893.01029995664,-893.01029995664
4258000000,99.5131161679329,99.5601518620553,99.5932243336739,-893.01029995664,-893.01029995664,-893.01029995664
4267000000,99.5298548874154,99.5504332718148,99.5959993538155,-893.01029995664,-893.01029995664,-893.01029995664
4276000000,99.5191096667733,99.5580610637154,99.5720252398934,-893.01029995664,-893.01029995664,-893.01029995664
4285000000,99.5230629515328,99.5583398413338,99.575243241755,-893.01029995664,-893.01029995664,-893.01029995664
4294000000,99.5582009096017,99.5317431230416,99.605236603724,-893.01029995664,-893.01029995664,-893.01029995664
4303000000,99.5086039509835,99.5526999440255,99.5820974316659,-893.01029995664,-893.01029995664,-893.01029995664
4312000000,99.5008985672249,99.5545489464058,99.5692474518075,-893.01029995664,-893.01029995664,-893.01029995664
4321000000,99.4559693675484,99.4809570651497,99.5037398677315,-893.01029995664,-893.01029995664,-893.01029995664
4330000000,99.4432195234932,99.3983882475533,99.5078939009346,-893.01029995664,-893.01029995664,-893.01029995664
4339000000,99.3735458131661,99.4301358934273,99.4382201906075,-893.01029995664,-893.01029995664,-893.01029995664
4348000000,99.3551173153939,99.394803995234,99.416851991755,-893.01029995664,-893.01029995664,-893.01029995664
4357000000,99.2896531234993,99.3455083976998,99.3550623070015,-893.01029995664,-893.01029995664,-893.01029995664
4366000000,99.3008929568734,99.297953255793,99.3611575442757,-893.01029995664,-893.01029995664,-893.01029995664
4375000000,99.2851547743477,99.3049983526864,99.3579134489693,-893.01029995664,-893.01029995664,-893.01029995664
4384000000,99.2738263818612,99.301018974482,99.3296816560616,-893.01029995664,-893.01029995664,-893.01029995664
4393000000,99.3166819493355,99.3166819493355,99.3695975224556,-893.01029995664,-893.01029995664,-893.01029995664
4402000000,99.3614806282296,99.3761796104683,99.4268902885689,-893.01029995664,-893.01029995664,-893.01029995664
4411000000,99.3122074420418,99.3886406238045,99.3827612216439,-893.01029995664,-893.01029995664,-893.01029995664
4420000000,99.399387407557,99.3876286032357,99.4412789824166,-893.01029995664,-893.01029995664,-893.01029995664
4429000000,99.4450682351937,99.4112614343514,99.5097426126351,-893.01029995664,-893.01029995664,-893.01029995664
4438000000,99.4678213017525,99.4516527073922,99.5369049923958,-893.01029995664,-893.01029995664,-893.01029995664
4447000000,99.3697867477669,99.4704728210701,99.4579787338509,-893.01029995664,-893.01029995664,-893.01029995664
4456000000,99.4202092441048,99.379052475306,99.4444621356454,-893.01029995664,-893.01029995664,-893.01029995664
4465000000,99.4533492544808,99.4548193434395,99.5371319273629,-893.01029995664,-893.01029995664,-893.01029995664
4474000000,99.4982919381966,99.518870322596,99.5747255967965,-893.01029995664,-893.01029995664,-893.01029995664
4483000000,99.4770906323494,99.5513189190926,99.5424998158516,-893.01029995664,-893.01029995664,-893.01029995664
4492000000,99.5116826118721,99.502863031794,99.5616580070748,-893.01029995664,-893.01029995664,-893.01029995664
4501000000,99.4844779262032,99.4940323123421,99.5528268107857,-893.01029995664,-893.01029995664,-893.01029995664
4510000000,99.4550688223519,99.4925506071724,99.5278274969735,-893.01029995664,-893.01029995664,-893.01029995664
4519000000,99.4888640069832,99.5182614946236,99.5388394021859,-893.01029995664,-893.01029995664,-893.01029995664
4528000000,99.4655655713143,99.5126017422738,99.524360546595,-893.01029995664,-893.01029995664,-893.01029995664
4537000000,99.4665691414132,99.4753882446541,99.4930264511361,-893.01029995664,-893.01029995664,-893.01029995664
4546000000,99.4435043559517,99.4390945659127,99.5059738383736,-893.01029995664,-893.01029995664,-893.01029995664
4555000000,99.3964398794808,99.4633191519417,99.4633191519417,-893.01029995664,-893.01029995664,-893.01029995664
4564000000,99.3355814576973,99.4090749383797,99.3943764329781,-893.01029995664,-893.01029995664,-893.01029995664
4573000000,99.3715891667428,99.348071081263,99.4311189480843,-893.01029995664,-893.01029995664,-893.01029995664
4582000000,99.3337657943978,99.3131874099984,99.4072592750802,-893.01029995664,-893.01029995664,-893.01029995664
4591000000,99.2658759318795,99.339369889399,99.3401046954598,-893.01029995664,-893.01029995664,-893.01029995664
4600000000,99.2289699942269,99.2715963751473,99.2804154783883,-893.01029995664,-893.01029995664,-893.01029995664
4609000000,99.1935274698128,99.2141058542122,99.2464430429329,-893.01029995664,-893.01029995664,-893.01029995664
4618000000,99.1481290623726,99.186345653254,99.2069235608163,-893.01029995664,-893.01029995664,-893.01029995664
4627000000,99.1779645912423,99.1985429756417,99.2404340736641,-893.01029995664,-893.01029995664,-893.01029995664
4636000000,99.206121653315,99.2208201587166,99.2737357318368,-893.01029995664,-893.01029995664,-893.01029995664
4645000000,99.2145653135933,99.2491073973336,99.2990832693734,-893.01029995664,-893.01029995664,-893.01029995664
4654000000,99.2386163308968,99.2540501191964,99.2922667100777,-893.01029995664,-893.01029995664,-893.01029995664
4663000000,99.1951643727364,99.1562124989571,99.2532240651192,-893.01029995664,-893.01029995664,-893.01029995664
4672000000,99.2020792930855,99.1410798996224,99.2520551651253,-893.01029995664,-893.01029995664,-893.01029995664
4681000000,99.1670234836068,99.1346862948861,99.2434566653695,-893.01029995664,-893.01029995664,-893.01029995664
4690000000,99.1194659575142,99.213537822596,99.2760077818551,-893.01029995664,-893.01029995664,-893.01029995664
4699000000,99.2686242631783,99.3413829377999,99.3244795373788,-893.01029995664,-893.01029995664,-893.01029995664
4708000000,99.3798587559762,99.3122442006173,99.4298341511788,-893.01029995664,-893.01029995664,-893.01029995664
4717000000,99.4105444854989,99.3583641952767,99.4840384430184,-893.01029995664,-893.01029995664,-893.01029995664
4726000000,99.263412870356,99.303099073359,99.3957013263192,-893.01029995664,-893.01029995664,-893.01029995664
4735000000,99.2877223333992,99.3560712179818,99.2612645468392,-893.01029995664,-893.01029995664,-893.01029995664
4744000000,99.3937049417366,99.4532347230782,99.5171742944588,-893.01029995664,-893.01029995664,-893.01029995664
4753000000,99.5028737759652,99.5308011746468,99.6057647442879,-893.01029995664,-893.01029995664,-893.01029995664
4762000000,99.463389102961,99.4589797897591,99.5339433594002,-893.01029995664,-893.01029995664,-893.01029995664
4771000000,99.4130063167061,99.4864997973885,99.4806203952279,-893.01029995664,-893.01029995664,-893.01029995664
4780000000,99.34753735644,99.4107421217599,99.4504288015999,-893.01029995664,-893.01029995664,-893.01029995664
4789000000,99.3086577897896,99.3321758752694,99.3615733629098,-893.01029995664,-893.01029995664,-893.01029995664
4798000000,99.2390298558297,99.2493190480294,99.2493190480294,-893.01029995664,-893.01029995664,-893.01029995664
4807000000,99.1198718925728,99.1286909958138,99.1316306968941,-893.01029995664,-893.01029995664,-893.01029995664
4816000000,99.0971432773079,99.132420167109,99.1970945445504,-893.01029995664,-893.01029995664,-893.01029995664
4825000000,99.054783753077,99.0613984381356,99.1664943014779,-893.01029995664,-893.01029995664,-893.01029995664
4834000000,99.0993530732979,99.1081721765389,99.1912200433602,-893.01029995664,-893.01029995664,-893.01029995664
4843000000,99.2759614636483,99.4354425122323,99.4082499196114,-893.01029995664,-893.01029995664,-893.01029995664
4852000000,99.5305384514107,99.542297255732,99.6040319320931,-893.01029995664,-893.01029995664,-893.01029995664
4861000000,99.4971429889168,99.4912635867562,99.5912148539986,-893.01029995664,-893.01029995664,-893.01029995664
4870000000,99.4087124121346,99.4763264906563,99.4851455938973,-893.01029995664,-893.01029995664,-893.01029995664
4879000000,99.390110822474,99.4547851999154,99.469483705317,-893.01029995664,-893.01029995664,-893.01029995664
4888000000,99.4019242909493,99.4452854779305,99.4776226666512,-893.01029995664,-893.01029995664,-893.01029995664
4897000000,99.3051996086373,99.3551754806771,99.3875126693978,-893.01029995664,-893.01029995664,-893.01029995664
4906000000,99.3614137690987,99.4209435504403,99.4407866519417,-893.01029995664,-893.01029995664,-893.01029995664
4915000000,99.3794985998787,99.4088960875191,99.4676910627999,-893.01029995664,-893.01029995664,-893.01029995664
4924000000,99.4099411424508,99.4216999467721,99.5040130075325,-893.01029995664,-893.01029995664,-893.01029995664
4933000000,99.3836481694283,99.4659607533517,99.495358240992,-893.01029995664,-893.01029995664,-893.01029995664
4942000000,99.3989911865487,99.4930630516305,99.4930630516305,-893.01029995664,-893.01029995664,-893.01029995664
4951000000,99.422411825129,99.4459299106087,99.4959053058114,-893.01029995664,-893.01029995664,-893.01029995664
4960000000,99.4122540678658,99.4431211676278,99.5092656340279,-893.01029995664,-893.01029995664,-893.01029995664
4969000000,99.3703909311165,99.4299207124581,99.4651976022591,-893.01029995664,-893.01029995664,-893.01029995664
4978000000,99.3671148877205,99.4215000729622,99.4391387562813,-893.01029995664,-893.01029995664,-893.01029995664
4987000000,99.3499409485115,99.3969766426339,99.4322535324349,-893.01029995664,-893.01029995664,-893.01029995664
4996000000,99.3343338962044,99.3725504870858,99.4078273768868,-893.01029995664,-893.01029995664,-893.01029995664
5005000000,99.3233938348641,99.341032041346,99.3880682123055,-893.01029995664,-893.01029995664,-893.01029995664
5014000000,99.2702265584969,99.3290215337777,99.3290215337777,-893.01029995664,-893.01029995664,-893.01029995664
5023000000,99.2015701807198,99.2875582254586,99.2662450349984,-893.01029995664,-893.01029995664,-893.01029995664
5032000000,99.2340991247506,99.2260148275704,99.3193518865914,-893.01029995664,-893.01029995664,-893.01029995664
5041000000,99.2218692720894,99.1976163805489,99.2784593523507,-893.01029995664,-893.01029995664,-893.01029995664
5050000000,99.2140487326302,99.2831324232735,99.2647594107308,-893.01029995664,-893.01029995664,-893.01029995664
5059000000,99.1429032648873,99.2347702349495,99.2112521494698,-893.01029995664,-893.01029995664,-893.01029995664
5068000000,99.1805286444649,99.1672997511849,99.2459378279671,-893.01029995664,-893.01029995664,-893.01029995664
5077000000,99.1545968760628,99.1384282817025,99.2001629580636,-893.01029995664,-893.01029995664,-893.01029995664
5086000000,99.1344100417428,99.1902653159432,99.1836511077218,-893.01029995664,-893.01029995664,-893.01029995664
5095000000,99.1030447139229,99.1794783725228,99.1588999881234,-893.01029995664,-893.01029995664,-893.01029995664
5104000000,99.1689250793099,99.1946480598092,99.2299249496102,-893.01029995664,-893.01029995664,-893.01029995664
5113000000,99.1539624728951,99.1965888538155,99.2303956546578,-893.01029995664,-893.01029995664,-893.01029995664
5122000000,99.1838535537667,99.2455882301278,99.2735161056466,-893.01029995664,-893.01029995664,-893.01029995664
5131000000,99.2431540432076,99.2578525486092,99.3173828067879,-893.01029995664,-893.01029995664,-893.01029995664
5140000000,99.2832484855904,99.3192606582894,99.3802600517525,-893.01029995664,-893.01029995664,-893.01029995664
5149000000,99.306098588984,99.3766528454232,99.3928214397835,-893.01029995664,-893.01029995664,-893.01029995664
5158000000,99.3465873756966,99.4538881340584,99.4531533279976,-893.01029995664,-893.01029995664,-893.01029995664
5167000000,99.3726613751168,99.4226367703194,99.4843714466805,-893.01029995664,-893.01029995664,-893.01029995664
5176000000,99.4244340363412,99.4126747551827,99.4655903283028,-893.01029995664,-893.01029995664,-893.01029995664
5185000000,99.3774541989388,99.4421285763802,99.4450682774605,-893.01029995664,-893.01029995664,-893.01029995664
5194000000,99.3799085465645,99.4651613084054,99.4739804116463,-893.01029995664,-893.01029995664,-893.01029995664
5203000000,99.397061876429,99.4396882573494,99.4940734425911,-893.01029995664,-893.01029995664,-893.01029995664
5212000000,99.3884178391976,99.4119354478402,99.4589716187996,-893.01029995664,-893.01029995664,-893.01029995664
5221000000,99.3662597600655,99.4155003492073,99.4537169400887,-893.01029995664,-893.01029995664,-893.01029995664
5230000000,99.3595464364876,99.4154017106881,99.4271605150093,-893.01029995664,-893.01029995664,-893.01029995664
5239000000,99.3217957822823,99.3805907575631,99.4173372594857,-893.01029995664,-893.01029995664,-893.01029995664
5248000000,99.354598907679,99.3634184877572,99.4192732851204,-893.01029995664,-893.01029995664,-893.01029995664
5257000000,99.2834577314705,99.2922768347115,99.3540115110726,-893.01029995664,-893.01029995664,-893.01029995664
5266000000,99.2270150606637,99.3269663279061,99.2916894381051,-893.01029995664,-893.01029995664,-893.01029995664
5275000000,99.1857930319466,99.2534071104683,99.3063226835885,-893.01029995664,-893.01029995664,-893.01029995664
5284000000,99.2161304323983,99.2014314501595,99.2675759165597,-893.01029995664,-893.01029995664,-893.01029995664
5293000000,99.1479871314034,99.1435773413643,99.2001674216256,-893.01029995664,-893.01029995664,-893.01029995664
5302000000,99.0901406520028,99.1849473231453,99.2136100047249,-893.01029995664,-893.01029995664,-893.01029995664
5311000000,99.0425828879647,99.1094621604256,99.1689919417672,-893.01029995664,-893.01029995664,-893.01029995664
5320000000,99.1062602656807,99.0974411624398,99.1679949420418,-893.01029995664,-893.01029995664,-893.01029995664
5329000000,99.0704837173104,99.066808256495,99.1226635306954,-893.01029995664,-893.01029995664,-893.01029995664
5338000000,99.0484109920296,99.1130858463082,99.1366039317879,-893.01029995664,-893.01029995664,-893.01029995664
5347000000,99.0463806861825,99.1066452735848,99.136777567286,-893.01029995664,-893.01029995664,-893.01029995664
5356000000,99.070807213221,99.0913855976204,99.1303369945626,-893.01029995664,-893.01029995664,-893.01029995664
5365000000,99.1056721824898,99.1394789833321,99.1732862610116,-893.01029995664,-893.01029995664,-893.01029995664
5374000000,99.1488736957955,99.1981147617745,99.231186756556,-893.01029995664,-893.01029995664,-893.01029995664
5383000000,99.2124366325936,99.2381596130928,99.2704968018136,-893.01029995664,-893.01029995664,-893.01029995664
5392000000,99.2792396778817,99.3027577633614,99.3468537564034,-893.01029995664,-893.01029995664,-893.01029995664
5401000000,99.2828379578499,99.36735591363,99.3879338211922,-893.01029995664,-893.01029995664,-893.01029995664
5410000000,99.3415853161873,99.4341870923104,99.4393316884102,-893.01029995664,-893.01029995664,-893.01029995664
5419000000,99.4184338898873,99.4191686959481,99.4794337601876,-893.01029995664,-893.01029995664,-893.01029995664
5428000000,99.4514897389779,99.4676583333382,99.5249832196602,-893.01029995664,-893.01029995664,-893.01029995664
5437000000,99.4066537614388,99.4948462243599,99.5007256265206,-893.01029995664,-893.01029995664,-893.01029995664
5446000000,99.4382509656624,99.5088052221016,99.5205640264229,-893.01029995664,-893.01029995664,-893.01029995664
5455000000,99.4251256128182,99.4574628015389,99.4956793924202,-893.01029995664,-893.01029995664,-893.01029995664
5464000000,99.4325781675362,99.4766741605782,99.5001922460579,-893.01029995664,-893.01029995664,-893.01029995664
5473000000,99.3982245012459,99.4540797754464,99.4893566652474,-893.01029995664,-893.01029995664,-893.01029995664
5482000000,99.3645269628853,99.4203817602486,99.4615385290474,-893.01029995664,-893.01029995664,-893.01029995664
5491000000,99.3760807940011,99.406947893763,99.4392850824837,-893.01029995664,-893.01029995664,-893.01029995664
5500000000,99.310155262629,99.3152998587288,99.3799742361703,-893.01029995664,-893.01029995664,-893.01029995664
5509000000,99.2677482935738,99.2662782046151,99.3265427920174,-893.01029995664,-893.01029995664,-893.01029995664
5518000000,99.1945014044747,99.2797541663155,99.3385491415963,-893.01029995664,-893.01029995664,-893.01029995664
5527000000,99.1991720912118,99.2263646838326,99.2807498690743,-893.01029995664,-893.01029995664,-893.01029995664
5536000000,99.1541820952706,99.1416880080513,99.2085672805123,-893.01029995664,-893.01029995664,-893.01029995664
5545000000,99.1088249347176,99.187463488337,99.1764394900765,-893.01029995664,-893.01029995664,-893.01029995664
5554000000,99.0458300445198,99.1457817885994,99.2023718688607,-893.01029995664,-893.01029995664,-893.01029995664
